1095832	16	0
1112696	16	16
1112226	16	0
1118631	0	0
1122367	16	0
1120705	0	16
1130322	16	0
1130374	0	0
1136079	0	0
1146630	0	0
1155500	0	16
1163749	0	16
1180722	0	16
1182478	0	0
1182075	16	0
1192058	0	16
1197404	16	0
1200117	0	0
1201079	0	0
1212215	16	0
1219825	0	0
1228749	16	0
1239884	16	16
1240772	16	16
1245432	0	0
1248820	16	0
1251840	16	16
1260198	0	16
1264622	0	16
1266410	16	0
1267845	16	16
1273078	16	0
1268807	16	16
1275842	16	16
1272191	0	16
1280874	0	16
1284250	16	0
1291233	0	0
1293122	16	16
1292729	0	16
1297720	0	0
1303594	16	0
1302657	16	0
1319278	0	16
1321212	0	0
1322732	0	0
1326674	16	0
1334895	16	16
1335072	0	16
1351352	0	0
1351364	16	0
1356875	0	0
1372881	16	0
1373859	0	16
1380894	0	16
1380903	0	16
1390139	0	0
1400276	0	0
1400919	0	0
1402740	0	0
1405109	16	16
1404461	16	16
1407029	16	0
1419689	16	16
1422080	16	16
1423702	16	0
1426372	16	16
1432511	16	16
1434440	0	16
1443051	0	16
1447329	0	16
1451115	0	0
1456024	0	0
1461928	0	0
1467706	16	0
1491717	16	0
1499408	0	16
1511391	0	16
1510445	16	0
1509871	0	16
1525855	0	16
1540659	0	16
1548637	0	16
1552930	16	16
1552672	16	16
1559025	0	16
1562354	0	16
1568943	0	16
1570863	0	0
1580269	0	16
1583115	0	16
1587130	0	0
1600195	0	0
1624036	16	16
1631351	0	16
1636419	0	16
1640413	0	16
1644818	0	0
1645096	16	0
1647170	16	16
1648833	16	0
1664397	0	16
1661902	16	0
1668073	16	0
1678191	0	16
1676933	16	16
1678841	0	0
1691736	16	0
1699757	16	16
1699788	16	16
1702895	16	0
1708951	0	16
1718296	0	0
1720186	16	0
1722231	0	16
1732721	16	0
1738325	16	0
1742595	0	0
1741932	16	16
1747451	0	16
1757617	16	0
1753581	0	16
1760710	0	16
1763888	0	0
1777655	0	16
1781254	0	16
1787032	0	0
1788561	0	16
1791508	0	16
1794926	16	16
1808189	16	16
1808455	16	16
1830924	16	16
1838020	0	0
1854074	0	0
1855542	16	16
1854894	16	16
1869410	0	16
1874062	16	16
1874881	16	16
1878712	0	16
1888930	0	0
1889685	16	0
1896437	0	16
1898750	16	0
1901207	0	16
1918065	0	0
1921098	16	16
1926108	0	0
1937357	0	16
1944685	16	16
1959052	0	0
1960357	16	0
1964670	0	0
1972859	0	16
1980910	16	0
1983165	16	0
1985445	16	16
1983724	0	0
1986966	0	16
1990476	16	16
1993885	16	0
2004209	0	0
2002357	0	0
2002738	0	0
2018164	16	0
2012927	16	0
2020261	0	0
2026434	16	0
2027077	16	16
2026812	0	0
2039641	16	16
2038453	16	16
2043731	0	0
2053834	0	16
2056591	16	16
2066224	16	0
2074076	16	16
2094127	16	16
2093605	16	16
2094818	0	16
2101552	0	16
2102214	16	0
2103452	16	16
2104127	16	16
2111511	16	0
2112987	16	0
2115238	0	0
2119033	0	16
2125429	0	16
2132157	0	0
2138490	16	16
2138263	0	0
2139742	16	16
2149044	16	0
2158062	16	16
2160784	0	0
2165421	0	0
2168091	16	16
2169286	0	16
2176355	0	16
2178944	0	0
2178511	16	0
2179809	0	16
2199630	16	16
2201992	0	0
2204045	0	16
2210782	0	16
2216581	16	16
2220079	0	0
2219197	16	0
2228500	0	16
2233062	16	16
2235504	16	0
2245993	16	16
2244161	0	0
2249095	16	0
2254925	16	0
2262911	16	16
2262236	16	16
2263162	0	16
2263169	16	16
2263174	16	16
2293108	0	0
2297584	0	16
2301437	16	0
2306916	16	16
2307462	16	16
2310264	16	16
2315933	0	0
2318659	16	16
2331707	16	16
2333664	16	0
2335181	0	16
2344089	16	16
2360867	0	16
2361826	16	0
2364516	16	0
2376553	16	16
2376578	0	0
2384124	0	16
2391243	16	16
2396659	0	16
2407519	0	16
2408158	0	16
2410674	16	16
2415404	16	0
2416185	0	0
2422445	0	0
2424507	16	16
2425759	16	16
2427689	0	16
2431400	16	0
2431401	16	0
2434423	16	0
2458153	0	0
2466354	16	16
2478020	0	16
2482662	0	16
2493441	16	0
2505819	0	0
2516250	0	16
2539566	0	16
2543853	16	16
2546421	16	0
2555407	0	0
2555634	16	16
2560338	16	0
2562216	0	0
2557255	16	16
2562992	16	16
2565294	16	0
2565508	0	16
2566883	0	0
2568816	0	16
2571061	0	16
2569183	0	0
2577562	16	0
2577745	0	16
2580559	0	16
2587368	0	16
2593466	0	16
2592827	0	16
2595375	16	0
2597808	0	0
2600624	0	0
2605466	0	16
2604573	16	16
2614730	0	16
2611981	0	16
2613279	16	0
2629489	16	16
2635428	0	16
2633550	16	0
2633169	0	0
2638250	16	0
2640066	16	16
2645577	16	16
2647393	16	16
2653155	16	16
2661008	16	0
2662500	0	16
2686158	16	16
2698426	16	16
2702889	0	0
2705587	0	16
2717887	0	16
2725652	0	0
2746512	0	16
2746586	16	0
2749336	16	0
2751439	0	0
2758208	16	16
2758844	0	16
2771220	0	16
2791820	16	0
2795587	0	0
2807851	16	0
2815165	0	16
2822282	16	0
2829160	0	16
2829981	16	16
2829557	16	16
2833329	0	0
2839180	16	16
2840729	16	16
2841557	16	16
2842649	16	0
2849662	0	16
2858234	0	0
2863839	16	0
2865020	0	0
2872334	0	16
2885533	0	0
2888499	0	16
2890919	16	16
2893718	0	16
2902436	16	0
2903035	16	16
2918922	0	16
2922695	16	0
2924762	0	16
2927337	16	0
2929642	0	0
2934260	0	0
2936145	0	0
2937010	16	16
2938502	0	16
2943257	16	16
2944274	0	0
2949805	0	0
2949194	16	0
2952466	16	16
2955531	0	16
2959650	16	16
2960986	0	16
2974495	0	0
2973428	16	0
2977262	0	16
2984156	0	16
2993067	16	16
2998377	0	0
3003028	0	0
3029434	16	16
3031776	16	0
3034056	16	0
3051371	0	0
3056923	16	0
3063958	16	0
3066061	0	16
3068549	16	0
3071589	0	16
3078639	16	16
3080067	16	0
3079310	16	16
3077750	0	16
3083273	0	0
3097912	16	0
3102641	16	16
3122363	0	16
3123002	0	16
3124789	16	16
3124517	0	16
3130418	0	0
3150170	0	0
3155781	16	16
3158241	0	0
3158883	0	0
3160323	16	16
3164492	0	0
3165454	16	16
3180083	16	0
3180289	0	16
3181377	16	0
3186198	16	0
3198931	16	16
3204592	16	0
3210848	16	0
3216955	16	0
3239711	16	16
3240982	0	0
3244430	0	0
3243076	16	16
3247356	16	0
3251094	16	0
3253245	16	0
3260031	0	0
3266777	0	0
3273609	0	16
3280299	16	16
3284703	16	16
3293369	0	0
3297845	0	16
3311901	16	0
3323813	0	0
3329539	16	0
3331808	0	0
3338576	0	16
3345700	0	0
3347855	0	0
3352497	0	0
3353610	16	0
3355511	16	0
3364660	0	16
3367498	16	16
3374846	16	16
3374195	0	0
3376476	16	0
3390298	0	0
3400373	0	16
3404476	0	0
3407884	16	0
3433937	16	16
3434596	16	16
3445450	0	0
3448694	0	16
3453642	16	16
3455325	0	0
3459332	0	0
3460800	16	0
3464467	16	0
3474544	16	16
3477443	0	0
3479517	0	16
3484759	0	0
3490467	0	0
3491907	0	16
3505834	0	0
3514678	0	0
3531195	16	16
3531766	0	16
3544873	16	16
3547462	16	0
3550635	16	16
3551885	0	16
3556259	0	0
3558610	0	0
3560147	0	16
3563260	0	16
3571970	0	0
3570959	0	16
3572560	16	16
3579942	16	16
3591480	0	16
3591330	0	0
3594060	0	16
3599603	0	0
3607415	16	0
3611538	16	16
3617410	16	16
3619708	0	0
3622363	0	16
3625133	0	16
3629141	0	16
3630329	0	16
3643742	0	0
3654142	16	0
3658109	16	0
3658114	16	0
3664872	0	0
3663934	16	16
3667331	16	16
3670105	16	16
3677929	16	0
3686824	0	0
3692215	0	16
3695052	16	16
3696072	16	0
3696448	16	0
3699631	0	0
3712501	16	16
3712506	16	16
3715300	0	16
3716934	16	0
3726065	0	16
3729816	0	16
3737549	16	16
3738804	0	0
3739717	16	16
3741520	0	16
3748423	0	0
3756389	0	0
3751633	16	16
3766469	0	16
3765821	0	16
3769776	16	16
3773817	16	0
3783897	16	16
3781778	16	16
3787144	16	16
3791467	0	0
3791981	0	0
3790040	16	16
3794682	16	16
3802601	0	0
3806520	0	0
3812682	0	0
3813829	0	16
3825953	0	16
3834828	0	0
3853611	0	0
3855330	0	16
3859697	0	0
3867245	16	0
3874333	16	0
3873678	16	0
3877697	16	16
3887268	0	0
3887916	0	0
3889557	16	16
3891219	16	0
3893129	0	0
3894548	16	0
3895460	16	16
3900661	16	16
3900120	16	0
3901967	0	16
3911761	0	0
3924122	16	0
3927145	0	16
3940116	16	16
3962605	16	0
3964673	0	16
3969995	16	0
3982584	0	0
3992669	0	16
3994979	0	0
4007832	0	16
4001076	0	0
4009608	0	16
4014044	16	0
4010696	16	0
4018011	0	0
4022256	16	16
4020822	0	0
4036801	16	16
4037586	0	16
4037561	16	16
4061117	0	16
4068470	16	0
4073083	0	16
4072816	0	16
4081523	0	0
4091228	0	0
4096111	16	16
4099440	0	16
4100815	0	0
4103235	16	16
4107515	16	0
4109358	0	16
4113228	0	0
4115528	0	16
4118956	16	16
4119860	16	16
4119912	0	0
4120118	0	16
4130495	0	0
4131349	0	16
4143375	16	0
4147435	0	0
4162393	0	16
4162404	16	16
4180531	0	16
4180543	16	16
4182056	0	16
4186406	16	16
4191315	16	0
4193575	0	16
4194768	16	0
4205657	16	16
4205682	0	16
4205694	16	16
4210072	16	16
4218512	16	0
4237342	0	0
4237573	16	0
4240469	16	16
4242779	16	0
4258779	0	0
4260688	0	0
4267353	16	16
4261513	0	16
4273514	16	16
4284699	0	0
4288298	0	16
4290453	0	0
4294837	0	0
4294189	0	0
4299312	0	16
4303514	16	0
4302438	0	16
4304882	0	0
4307784	0	0
4330568	0	0
4333232	16	16
4341996	0	0
4351130	0	16
4370030	16	16
4374219	0	16
4380333	0	0
4380636	16	0
4389304	16	0
4394747	16	16
4401078	0	0
4403696	16	16
4404423	0	0
4407851	16	0
4409311	0	16
4418738	0	16
4430852	16	0
4436962	16	0
4451783	16	0
4467755	0	16
4478269	0	16
4480203	0	0
4482539	16	16
4486297	16	0
4487829	0	16
4489750	16	0
4495414	16	16
4495455	16	16
4504121	0	0
4509183	0	16
4511459	16	16
4518644	16	0
4521938	16	16
4523293	16	16
4520256	0	0
4525990	16	16
4535408	0	16
4537196	16	0
4541167	16	0
4545032	0	16
4546346	0	16
4546575	0	16
4550276	0	0
4549144	16	0
4553960	0	16
4564740	0	16
4570170	16	16
4574060	16	16
4583793	16	16
4584236	0	16
4593484	16	0
4596290	16	0
4593505	0	0
4600497	0	0
4602579	0	16
4606759	0	16
4607161	16	16
4611163	16	16
4614402	16	0
4616501	16	0
4618878	0	16
4624136	0	16
4627261	0	16
4628243	16	0
4641653	16	16
4650713	16	0
4657114	0	0
4678754	16	0
4682386	16	0
4691916	16	0
4693769	16	0
4694828	0	0
4694940	16	16
4704028	0	0
4708511	16	16
4711079	16	0
4714082	0	0
4716152	0	16
4719868	16	16
4725453	16	16
4734004	16	16
4735144	16	0
4753167	0	16
4752551	16	16
4767215	16	16
4765164	16	0
4770114	0	16
4775893	16	0
4777081	16	16
4787612	16	16
4793891	16	16
4795578	16	16
4795198	0	0
4804572	0	0
4805170	16	16
4805772	16	16
4806184	0	0
4811437	0	0
4810774	16	16
4814470	16	0
4819475	16	0
4824858	16	16
4831033	16	16
4846501	16	0
4851171	0	0
4860679	0	16
4862126	0	16
4869574	0	0
4869907	16	0
4871661	0	0
4874147	0	16
4874836	16	0
4883780	0	0
4908927	16	16
4912372	16	0
4913285	16	0
4913273	0	0
4914885	0	0
4915099	16	16
4922281	16	0
4954205	16	0
4959463	16	0
4960050	16	0
4970825	0	16
4972991	16	16
4982921	16	0
4982574	0	16
4986484	16	16
4997417	16	16
5007837	16	0
5007842	16	0
5014870	16	0
5021955	0	16
5024668	16	0
5025485	0	16
5029492	0	16
5036771	0	0
5039807	16	16
5043180	16	0
5040053	0	16
5049901	16	16
5051835	16	0
5055520	16	16
5058818	0	16
5062991	16	0
5066578	0	0
5073771	0	0
5083937	0	0
5087944	0	0
5112802	16	0
5113124	0	16
5115378	16	16
5127120	16	16
5127173	0	16
5140699	0	16
5140057	0	16
5150998	0	0
5152758	16	0
5157149	0	0
5158846	0	16
5158551	16	16
5159829	16	0
5168483	0	0
5170807	16	16
5173709	0	0
5175791	16	16
5182654	16	16
5183515	0	16
5189423	0	0
5192763	16	16
5195997	16	0
5198404	0	0
5200183	16	16
5202763	16	0
5215512	0	16
5230627	0	16
5246695	16	0
5247568	0	16
5262282	0	16
5267341	16	0
5269480	0	16
5281430	16	16
5291632	0	0
5291607	16	0
5294752	16	16
5296088	16	16
5297126	16	0
5311159	16	0
5312187	16	16
5309428	0	16
5316186	16	16
5318512	16	0
5322373	16	16
5332473	16	16
5333532	0	16
5335465	16	0
5343407	0	0
5347753	0	0
5349125	0	16
5349808	0	0
5351045	0	0
5356339	16	0
5363940	16	16
5378119	0	16
5381808	16	16
5382734	0	16
5394097	0	16
5399434	16	16
5404250	16	0
5406478	0	16
5407995	16	0
5414396	16	0
5413921	0	0
5421828	16	16
5431657	16	16
5432963	0	0
5451169	0	0
5456935	0	16
5458562	0	0
5466977	16	0
5475388	16	0
5478408	0	16
5478837	16	0
5490486	16	16
5500723	0	0
5508334	0	0
5506332	0	0
5505005	0	0
5515308	0	0
5519089	16	16
5526824	16	16
5530836	16	0
5531106	16	16
5534208	16	0
5535078	16	16
5532417	0	16
5534196	0	0
5540177	0	0
5541268	16	0
5545178	16	16
5547778	16	16
5548660	0	16
5550155	16	16
5554131	16	16
5556366	16	16
5556427	0	16
5558600	16	0
5557127	0	0
5563152	16	16
5564199	16	0
5571498	0	16
5570925	0	0
5574977	0	0
5574297	0	0
5583997	16	16
5589748	0	0
5594526	16	16
5603269	0	0
5606819	16	16
5610026	16	0
5612683	0	16
5621328	16	0
5626856	0	0
5637376	16	16
5639491	0	16
5640711	16	16
5641669	0	16
5646954	16	16
5652445	16	16
5654521	0	16
5656417	16	16
5657149	16	0
5664481	0	0
5675498	16	16
5688686	16	0
5689130	0	0
5693723	16	0
5696767	16	0
5698263	16	16
5701141	0	0
5705433	0	0
5711335	0	0
5711974	0	0
5716167	16	16
5716783	16	16
5722265	16	16
5726006	16	16
5743887	16	16
5745435	16	16
5746333	0	16
5757740	0	16
5750042	0	0
5750931	16	16
5762401	0	0
5762640	0	0
5778645	0	0
5783703	0	0
5788202	0	16
5791001	16	0
5789217	16	0
5793867	16	0
5795502	0	16
5796465	16	0
5806120	16	0
5816444	0	16
5824884	0	0
5831912	16	16
5839959	0	0
5853792	0	16
5856796	16	16
5863946	16	0
5862695	16	16
5867576	16	16
5877998	16	16
5897000	16	16
5898920	16	0
5904585	16	16
5908561	0	16
5943045	0	0
5948597	16	0
5954787	0	0
5956866	0	16
5963455	0	16
5970470	16	16
5972775	16	0
5977142	0	16
5981146	16	16
5989586	16	0
5993475	0	16
6005343	16	0
6000220	0	16
6010734	0	16
6017753	16	16
6033146	0	16
6031171	0	16
6030528	16	16
6036635	0	16
6048935	0	16
6055518	16	0
6062510	16	0
6062906	0	0
6067326	0	16
6067763	16	0
6070484	16	16
6072097	0	16
6073925	16	0
6096380	0	0
6099146	0	16
6103165	16	16
6122358	0	0
6130330	16	0
6136494	0	0
6149323	16	0
6150209	16	16
6148774	16	0
6155517	16	0
6159268	16	0
6164387	16	16
6169038	0	16
6175702	16	16
6179810	0	0
6181841	16	16
6195770	0	16
6196593	0	16
6200057	16	16
6204222	16	16
6209038	16	0
6212454	0	16
6237337	16	16
6237693	0	0
6242225	16	16
6248395	16	16
6248134	16	16
6249068	0	16
6251887	0	0
6254915	16	16
6260122	0	16
6271798	16	16
6276754	16	16
6282893	16	16
6285512	0	0
6306652	16	16
6309093	16	16
6307892	0	16
6319906	16	16
6319935	0	0
6327092	16	0
6328236	0	0
6333824	16	0
6341516	0	0
6346019	0	16
6345685	16	0
6351393	0	0
6359139	16	0
6360618	16	0
6373448	0	16
6375316	16	16
6377093	16	16
6383581	0	16
6396550	16	0
6404508	0	16
6405713	16	16
6418941	16	16
6422471	16	0
6425193	0	16
6449277	16	0
6454421	0	0
6468803	0	16
6471625	16	16
6488721	0	0
6489565	0	0
6489921	16	16
6491021	0	0
6499320	16	0
6502162	16	16
6510050	0	16
6518741	0	0
6523779	16	0
6522477	0	0
6537713	16	16
6539343	0	16
6545218	16	16
6542182	16	0
6547138	16	0
6555806	16	16
6569239	16	16
6578215	16	16
6586469	16	16
6588131	16	0
6594876	16	0
6607423	16	0
6633632	0	16
6637343	16	16
6638319	16	0
6652458	16	0
6652221	0	0
6655168	0	0
6660401	16	16
6662540	0	16
6675217	16	0
6679033	16	16
6692363	0	16
6694612	16	0
6696367	0	0
6701442	0	0
6701663	16	16
6711547	16	0
6714910	0	0
6719294	16	0
6722451	16	16
6733236	0	16
6734922	16	0
6741259	0	16
6746830	16	16
6748116	16	0
6749267	0	16
6748759	16	0
6757133	16	0
6758882	0	16
6751569	0	0
6757354	0	0
6759612	16	0
6763328	0	0
6766688	0	0
6762013	16	0
6764731	0	16
6772528	0	0
6772170	0	0
6777811	0	16
6781646	0	16
6784555	0	0
6780978	16	16
6785183	16	0
6793723	16	0
6795139	16	16
6796416	16	0
6800831	0	0
6815884	0	16
6821757	0	0
6823567	16	16
6827797	0	16
6834352	16	16
6838440	16	0
6840502	0	0
6853017	0	16
6852750	16	16
6859774	0	0
6865507	16	0
6868597	0	16
6874014	16	16
6873692	16	16
6876520	0	16
6878389	0	0
6879031	16	0
6879301	16	16
6881226	16	0
6889865	16	0
6893503	16	0
6892330	16	16
6899014	16	16
6902404	0	0
6910596	16	16
6914712	0	16
6924196	0	16
6927841	16	16
6928222	16	16
6935266	0	16
6936547	0	0
6945760	0	16
6958644	0	16
6963925	16	16
6978469	0	0
6985728	16	16
6985482	16	0
6992268	0	0
6995990	16	0
6997224	16	0
6997482	0	0
7003621	0	0
7006136	16	0
7000466	16	16
7010425	0	0
7031930	16	0
7031524	16	0
7033825	0	0
7046389	16	16
7050716	0	0
7048148	0	16
7054092	16	16
7059583	16	16
7057468	16	0
7058143	16	0
7067925	16	16
7067977	0	16
7073516	16	16
7076362	0	0
7077005	0	0
7078126	16	16
7079087	0	16
7081575	16	0
7090414	0	16
7102804	0	16
7105577	16	0
7111049	0	16
7111687	0	0
7113215	0	16
7117251	16	16
7117187	0	16
7118464	0	0
7120506	0	16
7121853	16	0
7131962	16	16
7132533	16	16
7134411	0	16
7138202	0	0
7137906	16	0
7140115	0	0
7148987	16	0
7154194	0	16
7155117	16	0
7157847	16	16
7164624	16	16
7195229	0	0
7198125	16	0
7199982	16	0
7202811	0	0
7208676	16	16
7206812	0	16
7213597	16	16
7218163	0	16
7220270	16	16
7225588	0	16
7230267	0	0
7239056	0	16
7254301	0	0
7254128	16	16
7256646	0	16
7250876	0	0
7261199	16	16
7272221	0	0
7280715	0	16
7286798	16	16
7285183	16	0
7283256	0	0
7293389	0	0
7300470	16	0
7306038	0	0
7307933	0	0
7308705	16	16
7321383	0	16
7332971	16	16
7348902	16	0
7353770	0	0
7357077	16	16
7359908	0	0
7373385	16	16
7375335	16	0
7385425	0	0
7385674	16	16
7390377	0	0
7393292	0	16
7394210	0	16
7397420	0	16
7398031	0	16
7398855	0	16
7408114	0	16
7415283	16	0
7430427	0	0
7439290	16	0
7446957	16	0
7444851	16	0
7447944	0	0
7452849	16	0
7459019	0	0
7459161	0	16
7459250	0	0
7462263	0	16
7463629	0	0
7470101	16	0
7489143	16	0
7498483	16	0
7502082	16	0
7501165	0	0
7503249	0	16
7506950	0	0
7506198	0	0
7511245	0	16
7516259	16	0
7515527	16	16
7523524	16	16
7526966	0	16
7532181	0	16
7555075	0	0
7560222	0	16
7579693	0	0
7588585	0	16
7591973	16	0
7591998	0	0
7593412	16	16
7593186	0	0
7596000	0	0
7602137	16	0
7605486	0	0
7610354	16	16
7611315	0	16
7617482	0	16
7617851	16	0
7621538	0	0
7632230	16	16
7641142	16	16
7647075	0	0
7649609	16	0
7649116	0	16
7651053	16	0
7662763	16	16
7663379	16	16
7675436	0	16
7683871	0	0
7686807	0	16
7695999	0	0
7708618	16	16
7710422	16	16
7727781	0	16
7733303	16	16
7740081	16	16
7752935	0	16
7767832	16	0
7770116	0	16
7781818	0	16
7785462	16	0
7787722	0	16
7792646	16	16
7797361	0	0
7808492	0	0
7828920	16	16
7852042	0	0
7856374	16	0
7858272	0	16
7857986	16	16
7864156	16	0
7863509	16	0
7867389	0	16
7882929	16	16
7895443	16	16
7908958	16	16
7912949	0	16
7919500	0	16
7919747	16	16
7922036	0	0
7924680	16	16
7937762	16	0
7937050	0	16
7941353	0	16
7943831	0	16
7950671	16	0
7950694	16	0
7960087	0	16
7964086	16	16
7966299	16	0
7965226	16	0
7975159	16	16
7978938	16	0
7982283	16	16
7987150	16	16
7989460	16	0
7994342	0	0
7994933	16	16
7998378	16	0
8005508	16	0
8002762	16	0
8006210	16	0
8001977	0	16
8000284	0	0
8014358	0	16
8017744	16	0
8023260	0	0
8021747	16	0
8023525	16	16
8039299	0	16
8049445	16	16
8056223	0	16
8057709	16	16
8059172	0	0
8057576	0	0
8067352	0	16
8076256	16	0
8082363	16	0
8087684	16	0
8092908	16	0
8095864	16	16
8097818	16	0
8102988	16	16
8119115	0	0
8129440	0	16
8133112	0	16
8135744	0	0
8143139	16	16
8144615	16	16
8144620	16	16
8147714	0	0
8151017	0	16
8153908	16	0
8159436	16	0
8159662	16	0
8163912	16	16
8165554	0	0
8175392	0	16
8187149	0	0
8195668	0	0
8206162	16	0
8227528	16	0
8227896	0	16
8237249	0	0
8237454	16	16
8237896	0	16
8240362	0	0
8240608	0	0
8242691	0	16
8243819	0	0
8247096	0	0
8249206	0	0
8251786	16	0
8268654	0	16
8285544	16	16
8305985	0	0
8306890	0	0
8308055	0	0
8317612	0	16
8316300	16	16
8319982	16	16
8319845	16	0
8323847	16	0
8330907	16	0
8329970	0	0
8334792	0	16
8356075	16	16
8358545	16	16
8362460	16	16
8362241	16	0
8372974	16	16
8375922	16	16
8378909	0	0
8381065	16	0
8381573	0	16
8386906	0	0
8397455	0	0
8416419	16	16
8421300	16	16
8426598	16	0
8427193	0	0
8445712	0	0
8447405	0	16
8449098	0	0
8455005	16	16
8468518	0	0
8481402	16	0
8496469	16	0
8508393	16	0
8511583	16	0
8514862	0	16
8522087	16	16
8524554	16	0
8526928	0	0
8532246	0	0
8553215	16	0
8557981	0	16
8563049	0	0
8562997	16	16
8572722	0	16
8574642	0	0
8578645	0	0
8584827	16	0
8588575	16	0
8591604	16	0
8599323	0	16
8606929	0	16
8615893	0	0
8624475	16	16
8628893	16	16
8630721	16	0
8630636	16	16
8635051	0	16
8644967	0	0
8652319	16	16
8656604	16	0
8674948	0	16
8677245	0	0
8692873	0	0
8695862	0	16
8696542	0	16
8697525	16	0
8698437	16	0
8714169	16	0
8718856	0	0
8720312	0	0
8724007	0	16
8732940	16	16
8733923	0	0
8733882	0	0
8737587	16	0
8744582	16	0
8748265	0	16
8753829	16	16
8759777	0	0
8765183	0	16
8766999	0	16
8768386	16	0
8769425	16	16
8769858	0	0
8776617	0	0
8784433	16	0
8787393	16	16
8792063	0	0
8796480	16	0
8805666	16	0
8806884	16	0
8810799	16	0
8816661	16	16
8828696	0	0
8835104	16	16
8839027	0	16
8851106	16	16
8861252	16	16
8865029	0	0
8867402	0	16
8865255	16	16
8869660	16	0
8865889	16	16
8897293	16	16
8898631	0	0
8899712	16	0
8908977	16	16
8908129	0	0
8927768	0	16
8931771	0	16
8933282	16	16
8933660	0	0
8937666	16	16
8941946	16	0
8942924	0	0
8950796	0	0
8959184	16	0
8962172	0	16
8968071	16	16
8968076	0	16
8970865	0	0
9008411	0	16
9004173	16	0
9014546	0	16
9031750	16	16
9038722	0	0
9046937	0	0
9046751	0	0
9049412	16	16
9048058	16	16
9052258	0	0
9050552	0	16
9056456	0	16
9058361	16	0
9057718	16	0
9059800	16	16
9056759	16	0
9063792	0	16
9064705	0	16
9072100	16	16
9081183	16	0
9080798	16	0
9085359	16	16
9099286	16	0
9100463	16	0
9108528	0	0
9111245	0	16
9115547	0	16
9119979	16	0
9127279	16	16
9129910	16	16
9132215	16	0
9135255	0	16
9137464	16	0
9137120	0	0
9146582	0	16
9148548	0	0
9152866	0	16
9168179	16	16
9167846	0	16
9171336	0	16
9173462	16	0
9180536	0	0
9194920	0	16
9205484	0	0
9207352	16	0
9210069	16	16
9212321	16	0
9212875	16	0
9217861	0	0
9220501	16	16
9223324	0	0
9226515	0	0
9227906	0	0
9248603	16	0
9248886	0	0
9251461	16	0
9250677	16	16
9256611	0	16
9263697	16	0
9283688	16	16
9301881	0	0
9303755	16	0
9314793	0	16
9319376	0	0
9325894	16	0
9336957	16	0
9341498	0	16
9359294	0	16
9366479	16	0
9374007	0	0
9377820	16	16
